,block_id,target_gas_cost,real_gas,shown_optimal,no_model_found,source_gas_cost,saved_gas,solver_time_in_sec,target_disasm,init_progr_len,final_progr_len,number_of_necessary_uninterpreted_instructions,number_of_necessary_push,bytes_required,original_instrs,original_bytes,saved_bytes
128,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block129.0_input,11.0,730,True,False,754,24.0,1.327,DUP1 PUSH ffffffffffffffffffffffffffffffffffffffff AND PUSH 0 SLOAD PUSH ffffffffffffffffffffffffffffffffffffffff AND PUSH 8be0079c531659141344cd1fd0a4f28419497f9722a3daafe3b4186f6b6457e0 PUSH 0 PUSH 40 MLOAD ,15,11.0,4,4,86.0,"['PUSH1', 'DUP1', 'SLOAD', 'PUSH1', 'MLOAD', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'DUP1', 'DUP6', 'AND', 'SWAP4', 'SWAP3', 'AND', 'SWAP2', 'PUSH32', 'SWAP2']",56,-30.0
129,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_Ownable_block15.0_input,9.0,724,True,False,751,27.0,0.567,PUSH 0 PUSH ffffffffffffffffffffffffffffffffffffffff DUP2 SLOAD AND PUSH 8be0079c531659141344cd1fd0a4f28419497f9722a3daafe3b4186f6b6457e0 DUP3 PUSH 40 MLOAD ,14,9.0,3,4,63.0,"['PUSH1', 'DUP1', 'SLOAD', 'PUSH1', 'MLOAD', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'SWAP1', 'SWAP2', 'AND', 'SWAP1', 'PUSH32', 'SWAP1', 'DUP4', 'SWAP1']",55,-8.0
130,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block297_input,6.0,18,True,False,24,6.0,0.022,PUSH 31 PUSH 4 MSTORE PUSH 4e487b7100000000000000000000000000000000000000000000000000000000 PUSH 0 MSTORE ,6,6.0,2,4,41.0,"['PUSH4', 'PUSH1', 'SHL', 'PUSH1', 'MSTORE', 'PUSH1', 'PUSH1', 'MSTORE']",16,-25.0
131,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block10_input,3.0,9,True,False,9,0.0,0.019,PUSH f84354f1 DUP2 EQ ,3,3.0,1,1,7.0,"['DUP1', 'PUSH4', 'EQ']",7,0.0
132,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block275_input,13.0,38,True,False,38,0.0,2.876,DUP3 PUSH 20 ADD DUP4 CALLDATALOAD SWAP3 POP CALLDATALOAD DUP1 ISZERO ISZERO DUP2 EQ ,13,13.0,6,1,14.0,"['DUP3', 'CALLDATALOAD', 'SWAP2', 'POP', 'PUSH1', 'DUP4', 'ADD', 'CALLDATALOAD', 'DUP1', 'ISZERO', 'ISZERO', 'DUP2', 'EQ']",14,0.0
133,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block225_input,,,False,True,1544,,40.033,,28,,12,4,,"['PUSH1', 'SWAP2', 'DUP3', 'MSTORE', 'PUSH1', 'DUP1', 'DUP4', 'KECCAK256', 'SWAP1', 'SWAP2', 'ADD', 'SLOAD', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'AND', 'DUP4', 'MSTORE', 'DUP3', 'ADD', 'SWAP3', 'SWAP1', 'SWAP3', 'MSTORE', 'PUSH1', 'ADD', 'SWAP1', 'KECCAK256', 'SLOAD', 'GT']",38,
134,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block64_input,30.0,811,False,False,853,42.0,49.993,PUSH 40 PUSH 0 PUSH ffffffffffffffffffffffffffffffffffffffff SWAP4 DUP5 AND PUSH 0 MSTORE KECCAK256 SWAP2 AND PUSH 0 MSTORE DUP1 DUP2 SLOAD PUSH 3 PUSH 20 MSTORE SWAP3 SWAP2 PUSH 20 SWAP2 DUP1 PUSH 0 SWAP4 MSTORE POP POP POP ,30,30.0,8,5,58.0,"['PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'SWAP2', 'DUP3', 'AND', 'PUSH1', 'SWAP1', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'SWAP1', 'DUP2', 'MSTORE', 'PUSH1', 'DUP1', 'DUP4', 'KECCAK256', 'SWAP4', 'SWAP1', 'SWAP5', 'AND', 'DUP3', 'MSTORE', 'SWAP2', 'SWAP1', 'SWAP2', 'MSTORE', 'KECCAK256', 'SLOAD', 'SWAP1']",41,-17.0
135,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block204_input,27.0,5801,False,False,5841,40.0,50.022,PUSH 40 DUP10 PUSH ffffffffffffffffffffffffffffffffffffffff AND PUSH 0 MSTORE PUSH 0 KECCAK256 DUP1 PUSH 20 PUSH 2 SWAP4 PUSH 1 SWAP4 SSTORE SWAP3 SWAP1 SWAP3 MSTORE PUSH 20 MSTORE SLOAD PUSHTAG 316 PUSHTAG 316 SWAP2 SWAP1 POP ,27,27.0,8,6,62.0,"['PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'DUP10', 'AND', 'PUSH1', 'SWAP1', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'SWAP1', 'DUP2', 'MSTORE', 'PUSH1', 'DUP1', 'DUP4', 'KECCAK256', 'SWAP4', 'SWAP1', 'SWAP4', 'SSTORE', 'PUSH1', 'SWAP1', 'MSTORE', 'KECCAK256', 'SLOAD', 'PUSHTAG', 'SWAP1']",43,-19.0
136,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_initial_block29_input,6.0,18,True,False,18,0.0,0.029,PUSH 20 DUP3 LT DUP2 EQ ISZERO ,6,6.0,3,1,7.0,"['PUSH1', 'DUP3', 'LT', 'DUP2', 'EQ', 'ISZERO']",7,0.0
137,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block162.1_input,3.0,6,True,False,6,0.0,0.023,POP POP POP ,3,3.0,0,0,3.0,"['POP', 'POP', 'POP']",3,0.0
